,id,atm_group,address,address_rus,lat,long,target,area_fias_id,area_with_type,city_with_type,city_fias_id,federal_district,capital_marker,fias_id,fias_level,region_with_type,region_fias_id,settlement_with_type,settlement_fias_id,street_with_type,street_fias_id,city_lat,city_lon,region_lat,region_lon,street_lat,street_lon,city_area,city_district_fias_id,city_district_with_type,area_lat,area_lon,settlement_lat,settlement_lon,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,street,house_fias_id,house,metro
342,1486,1942,30-2 RYAZANSKIY AV.       MOSCOW      ,"Рязанский проспект, 30к2, Москва, Россия, 109428",55.718096,37.784066,0.0803811246997912,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,7f462f7c-dd32-4457-aea7-47ca90b09883,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,Рязанский пр-кт,36b4d93f-38cd-4b02-9d0d-c005f14e38eb,55.75396,37.620393,55.75396,37.620393,55.719348,37.781174,Юго-восточный,,,,,,,Окская,Некрасовская,0.2,Рязанский проспект,Таганско-Краснопресненская,0.6,Вешняки,Ленинградско-Казанский,1,Рязанский,7f462f7c-dd32-4457-aea7-47ca90b09883,30,0.2
343,1488,1942,57 KARLA MARKSA STR.      TOGLIATTI   ,"улица Карла Маркса, 57, Тольятти, Самарская область, Россия, 445011",53.510155,49.41459,-0.0303751785961351,,,г Тольятти,242e87c1-584d-4360-8c4c-aae2fe90048e,Приволжский,0,ca824b89-389c-478d-8adc-760455bf70e4,8,Самарская обл,df3d7359-afa9-4aaa-8ff9-197e73906b1c,,,ул Карла Маркса,131e5991-8dd0-4666-ac38-6ddf6e97af06,53.5205667,49.3894799,,,53.516275,49.407116,,,Центральный р-н,,,,,,,,,,,,,,Карла Маркса,ca824b89-389c-478d-8adc-760455bf70e4,57,
4151,1489,1942,25 GROMOVOY STR.          TOGLIATTI   ,"улица Громовой, 25, Тольятти, Самарская область, Россия, 445045",53.488189,49.476538,-0.0453500243219813,,,г Тольятти,242e87c1-584d-4360-8c4c-aae2fe90048e,Приволжский,0,2f3a94ff-5091-4d4c-9ae3-9643a0314660,8,Самарская обл,df3d7359-afa9-4aaa-8ff9-197e73906b1c,,,ул Громовой,7c80fc21-6984-47df-be65-8d905d3bf6fd,53.5205667,49.3894799,,,53.486512,49.488989,,,Комсомольский р-н,,,,,,,,,,,,,,Громовой,2f3a94ff-5091-4d4c-9ae3-9643a0314660,25,
344,1490,1942,7 PEREVERTKINA STR.       VORONEZH    ,"улица Переверткина, 7, Воронеж, Россия, 394063",51.686534,39.256746,-0.008979471686485,,,г Воронеж,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,Центральный,2,b071ef01-8e89-4f96-a190-6b7d98bfdc27,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,ул Переверткина,3abb12ee-40c1-43aa-8bd4-0df228ed23e9,51.659306,39.196854,,,51.688025,39.259181,,,,,,,,,,,,,,,,,Переверткина,b071ef01-8e89-4f96-a190-6b7d98bfdc27,7,
345,1492,1942,20G TKACHEVA STR.         VOLGOGRAD   ,"улица Ткачёва, 20, Волгоград, Россия, 400050",48.723991,44.51729,0.0232955792142202,,,г Волгоград,a52b7389-0cfe-46fb-ae15-298652a64cf8,Южный,2,56e10bcb-6423-4a26-aed9-d8bbf9a6e739,8,Волгоградская обл,da051ec8-da2e-4a66-b542-473b8d221ab4,,,ул им. Ткачева,ed0bf3ad-c2f9-4720-8d62-07f3a60f6e26,48.707103,44.516939,,,48.724948,44.512915,,,,,,,,,,,,,,,,,им. Ткачева,56e10bcb-6423-4a26-aed9-d8bbf9a6e739,20,
1634,1494,1942,1D LENINSKIY AV.          VORONEZH    ,"Ленинский проспект, 1, Воронеж, Россия, 394029",51.633704,39.231656,-0.0335778158490439,,,г Воронеж,5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,Центральный,2,9f4fbab5-be54-47c8-8478-cb576e35915c,8,Воронежская обл,b756fe6b-bbd3-44d5-9302-5bfcc740f46e,,,Ленинский пр-кт,e4f54f9d-bc13-49c4-b578-e94f2dc70b71,51.659306,39.196854,,,51.670551,39.251761,,,,,,,,,,,,,,,,,Ленинский,9f4fbab5-be54-47c8-8478-cb576e35915c,1,
5362,1496,1942,164 B.KHMELNITSKOGO AVE   BELGOROD    ,"проспект Богдана Хмельницкого, 164, Белгород, Россия",50.642078,36.572086,-0.0118925565825364,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,24d93e05-b6ca-4f25-af45-b58c3ebead3a,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,пр-кт Б.Хмельницкого,ddd8f34d-3e1d-40c0-8f39-c81aca9097ec,50.597638,36.585759,,,50.623486,36.575329,,,,,,,,,,,,,,,,,Б.Хмельницкого,24d93e05-b6ca-4f25-af45-b58c3ebead3a,164,
4152,1497,1942,64 SCHERTSA STR           BELGOROD    ,г Белгород,50.5976472,36.5856652,-0.0368740851837686,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,4,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,1499,1942,1 DZGOEVA STR             BELGOROD    ,"улица Дзгоева, 1, Белгород, Россия, 308009",50.585155,36.653455,-0.100333826647149,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,94c573ca-178c-4800-b317-165671c73399,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,ул Дзгоева,43dc54b3-7f36-4bd4-81ad-c8052d99993c,50.597638,36.585759,,,50.588518,36.65333,,,,,,,,,,,,,,,,,Дзгоева,94c573ca-178c-4800-b317-165671c73399,1,
5364,1502,1942,14 KOSMONAVTOV STR        GUBKIN      ,"улица Космонавтов, 14, Губкин, Белгородская область, Россия, 309183",51.279594,37.504349,-0.0933572451545221,,,г Губкин,98b1ec30-6107-4f99-ae3a-9d82492f30a1,Центральный,1,a54fda62-5e0a-4a80-846f-347bbcb05e1c,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,ул Космонавтов,14425d30-f212-4d17-8a15-57074a0b42f5,51.283644,37.534748,,,51.278839,37.5099,,,,,,,,,,,,,,,,,Космонавтов,a54fda62-5e0a-4a80-846f-347bbcb05e1c,14,
346,1503,1942,17 MKR OLMINSKOGO         STARIY OSKOL,"микрорайон Ольминского, 17, Старый Оскол, Белгородская область, Россия",51.309219,37.873053,-0.0166516086789816,,,г Старый Оскол,9f5e86b1-b893-43dc-9dd4-ac66573b17d1,Центральный,1,d9a1fd79-e35b-4269-949a-92350e77c304,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,мкр Ольминского,93321272-9e4e-4b10-8389-cef6e8855f7f,51.297974,37.833231,,,51.311713,37.877266,,,,,,,,,,,,,,,,,Ольминского,d9a1fd79-e35b-4269-949a-92350e77c304,17,
5365,1505,1942,9B VATUTINA STR           BELGOROD    ,"улица Ватутина, 9, Белгород, Россия, 308013",50.587054,36.6444,-0.0442231123268742,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,ab37421e-fa48-4f66-aa4f-1fc9c0ed8c0f,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,ул Ватутина,8cfe749a-0370-42f8-b89b-996d2af1c0e8,50.597638,36.585759,,,50.587443,36.644427,,,,,,,,,,,,,,,,,Ватутина,ab37421e-fa48-4f66-aa4f-1fc9c0ed8c0f,9,
5366,1506,1942,68 SLAVY AV.              BELGOROD    ,"проспект Славы, 68, Белгород, Россия, 308000",50.597501,36.589954,-0.0363347591387534,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,e74d07d4-16ed-4918-87e5-d8beab94c9f9,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,пр-кт Славы,7bfdbca1-6daf-41f5-bb7b-d373d5f54257,50.597638,36.585759,,,50.59821,36.583297,,,,,,,,,,,,,,,,,Славы,e74d07d4-16ed-4918-87e5-d8beab94c9f9,68,
5367,1507,1942,68 SLAVY AV.              BELGOROD    ,"проспект Славы, 68, Белгород, Россия, 308000",50.597501,36.589954,-0.0235756785733722,,,г Белгород,02e9c019-ab4d-4fa0-928e-d6c0a41dc256,Центральный,2,e74d07d4-16ed-4918-87e5-d8beab94c9f9,8,Белгородская обл,639efe9d-3fc8-4438-8e70-ec4f2321f2a7,,,пр-кт Славы,7bfdbca1-6daf-41f5-bb7b-d373d5f54257,50.597638,36.585759,,,50.59821,36.583297,,,,,,,,,,,,,,,,,Славы,e74d07d4-16ed-4918-87e5-d8beab94c9f9,68,
347,1509,1942,116 SAVUSHKINA STR.       SANKT-PETERB,"улица Савушкина, 116, Санкт-Петербург, Россия, 197374",59.985998,30.218365,-0.0271930816422706,,,г Санкт-Петербург,c2deb16a-0330-4f05-821f-1d09c93331e6,Северо-Западный,0,7318645a-295f-4d8c-a593-cd7ab4caa67a,7,г Санкт-Петербург,c2deb16a-0330-4f05-821f-1d09c93331e6,,,ул Савушкина,7318645a-295f-4d8c-a593-cd7ab4caa67a,59.939084,30.315879,59.939084,30.315879,59.984508,30.246213,,,Приморский р-н,,,,,Беговая,Невско-Василеостровская,0.9,Зенит,Невско-Василеостровская,1.6,Старая деревня,Фрунзенско-Приморская,2.1,Савушкина,,,0.9
5368,1510,1942,2 RESHETNEVA STR.         ZHELEZNOGORS,"улица Решетнева, 2, Железногорск, Красноярский край, Россия, 662972",56.261383,93.52974,-0.0402070686284189,,,г Железногорск,e532b3c3-d300-4585-ada6-40e7900c2abf,Сибирский,0,8259ba0d-acec-498c-9b75-b47fc072f72e,8,Красноярский край,db9c4f8b-b706-40e2-b2b4-d31b98dcd3d1,,,ул Решетнева,4d8d7828-ff41-462d-a659-ee4fd994a28b,56.252902,93.532219,,,56.260998,93.529542,,,,,,,,,,,,,,,,,Решетнева,8259ba0d-acec-498c-9b75-b47fc072f72e,2,
1635,1511,1942,16A BIBLIOTECHNAYA STR.   VOLGOGRAD   ,"Библиотечная улица, 16А, Волгоград, Россия, 400064",48.766837,44.541805,0.0171835593821117,,,г Волгоград,a52b7389-0cfe-46fb-ae15-298652a64cf8,Южный,2,51de81dc-9873-486b-a9c7-fdf7373391bf,8,Волгоградская обл,da051ec8-da2e-4a66-b542-473b8d221ab4,,,ул Библиотечная,34ef7d1a-7b09-42da-9cef-9dcd2eff7f57,48.707103,44.516939,,,48.765429,44.543269,,,Краснооктябрьский р-н,,,,,,,,,,,,,,Библиотечная,51de81dc-9873-486b-a9c7-fdf7373391bf,16а,
4153,1512,1942,100 VOLZHSKAYA STR.       BALAKOVO    ,"Волжская улица, 100, Балаково, Саратовская область, Россия",52.010858,47.796985,-0.0691692695573727,,,г Балаково,45eea4e7-2977-44bb-9b3d-ef8e9198e5d2,Приволжский,0,aaed0d4d-e14a-4686-a226-c0effd77436f,8,Саратовская обл,df594e0e-a935-4664-9d26-0bae13f904fe,,,ул Волжская,f32a7d8f-ff9a-423c-b348-f03234550d79,52.022331,47.782818,,,52.015437,47.804872,,,,,,,,,,,,,,,,,Волжская,aaed0d4d-e14a-4686-a226-c0effd77436f,100,
1636,1514,1942,250/1 BAYKALSKAYA STR.    IRKUTSK     ,"Байкальская улица, 250/1, Иркутск, Россия, 664075",52.254407,104.33658,0.0111102376972727,,,г Иркутск,8eeed222-72e7-47c3-ab3a-9a553c31cf72,Сибирский,2,d6da1594-0893-4584-a102-db252fd002f4,8,Иркутская обл,6466c988-7ce3-45e5-8b97-90ae16cb1249,,,ул Байкальская,8558b21a-bee6-4d0a-87f9-d69c95fa9c83,52.286387,104.28066,,,52.258404,104.326735,,,,,,,,,,,,,,,,,Байкальская,d6da1594-0893-4584-a102-db252fd002f4,250/1,
5369,1515,1942,11A NEVSKAYA STR.         VOLGOGRAD   ,"Невская улица, 11А, Волгоград, Россия, 400087",48.717376,44.508019,-0.0149687592173847,,,г Волгоград,a52b7389-0cfe-46fb-ae15-298652a64cf8,Южный,2,0596fabb-1289-4b5f-bb37-3ce619c3cee9,8,Волгоградская обл,da051ec8-da2e-4a66-b542-473b8d221ab4,,,ул Невская,922ae4ab-0f19-43d5-9075-abd500508e45,48.707103,44.516939,,,48.71652,44.509896,,,Центральный р-н,,,,,,,,,,,,,,Невская,0596fabb-1289-4b5f-bb37-3ce619c3cee9,11а,
4154,1516,1942,16A VESNY STR.            KRASNOYARSK ,"улица Весны, 16А, микрорайон Взлётка, Советский район, Красноярск, Россия",56.03777,92.911798,0.0280130067640323,,,г Красноярск,9b968c73-f4d4-4012-8da8-3dacd4d4c1bd,Сибирский,2,ad984795-3ba7-478b-8274-3f1aaa1b3d09,8,Красноярский край,db9c4f8b-b706-40e2-b2b4-d31b98dcd3d1,,,ул Весны,10f6c3e8-0137-4e1c-8016-091f0309b43b,56.009477,92.852449,,,56.037951,92.911232,,,Советский р-н,,,,,,,,,,,,,,Весны,ad984795-3ba7-478b-8274-3f1aaa1b3d09,16а,
4155,1517,1942,4A 50-LET OKTYABRYA STR.  VOLGOGRAD   ,"улица 50 лет Октября, 4А, Волгоград, Россия, 400082",48.518742,44.563885,-0.00689139955036,,,г Волгоград,a52b7389-0cfe-46fb-ae15-298652a64cf8,Южный,2,cc0fde70-b9fc-4c80-affd-a606058127e9,8,Волгоградская обл,da051ec8-da2e-4a66-b542-473b8d221ab4,,,ул 50 лет Октября,b85546b8-8686-4323-b29e-af1974785f78,48.707103,44.516939,,,48.521666,44.560642,,,Красноармейский р-н,,,,,,,,,,,,,,50 лет Октября,cc0fde70-b9fc-4c80-affd-a606058127e9,4а,
348,1518,1942,123 LENINGRADSKIY AV.     YAROSLAVL   ,"Ленинградский проспект, 123, Ярославль, Россия, 150060",57.697731,39.757925,0.0505016845199738,,,г Ярославль,6b1bab7d-ee45-4168-a2a6-4ce2880d90d3,Центральный,2,a3714144-9f43-4831-80b4-c875526e618f,8,Ярославская обл,a84b2ef4-db03-474b-b552-6229e801ae9b,,,Ленинградский пр-кт,e98fbb42-bc8b-4067-bfa0-fd1957b35410,57.621562,39.897822,,,57.685661,39.785225,,,,,,,,,,,,,,,,,Ленинградский,a3714144-9f43-4831-80b4-c875526e618f,123,
1637,1520,1942,33 NIKOLSKIY AVE          ARKHANGELSK ,"Никольский проспект, 33, исторический район Соломбала, Архангельск, Россия, 163020",64.57758,40.506177,0.0419932961619018,,,г Архангельск,06814fb6-0dc3-4bec-ba20-11f894a0faf5,Северо-Западный,2,8a8a4437-8268-4e33-bbab-7afcfd2faa4c,8,Архангельская обл,294277aa-e25d-428c-95ad-46719c4ddb44,,,Никольский пр-кт,9ecf44c4-05cd-49ff-bef2-2a2696799210,64.539393,40.516939,,,64.574317,40.509869,,,,,,,,,,,,,,,,,Никольский,8a8a4437-8268-4e33-bbab-7afcfd2faa4c,33,
1638,1521,1942,60/1 REVOLYUTSII          PERM        ,"улица Революции, 60/1, Пермь, Россия, 614016",58.003112,56.235884,-0.056923969584956,,,г Пермь,a309e4ce-2f36-4106-b1ca-53e0f48a6d95,Приволжский,2,6f24c14b-ad1a-4c89-a267-38f0747e0d66,8,Пермский край,4f8b1a21-e4bb-422f-9087-d3cbf4bebc14,,,ул Революции,53ed8464-e607-4971-abf9-8fc93d2d695e,58.010259,56.234195,,,58.004537,56.254632,,,Свердловский р-н,,,,,,,,,,,,,,Революции,6f24c14b-ad1a-4c89-a267-38f0747e0d66,60/1,
5370,1522,1942,7 SKVORTSOVA-STEPANOVA    TVER        ,"улица Скворцова-Степанова, 7, Тверь, Россия, 170042",56.871158,35.887264,-0.0284212830406509,,,г Тверь,c52ea942-555e-45c6-9751-58897717b02f,Центральный,2,6f655b2b-703a-43bf-90e5-81b6812fd31d,8,Тверская обл,61723327-1c20-42fe-8dfa-402638d9b396,,,ул Скворцова-Степанова,5bab9730-46e3-40e9-9197-7e52450842ed,56.858605,35.911756,,,56.876751,35.89163,,,,,,,,,,,,,,,,,Скворцова-Степанова,6f655b2b-703a-43bf-90e5-81b6812fd31d,7,
4156,1523,1942,18 MAYOROVA STR.          LUZINO      ,"улица Майорова, 18, село Лузино, Омский район, Омская область, Россия, 644504",54.950004,73.027912,-0.108353532292712,41f593e6-7b2c-4e07-9802-01f9c9ce2469,Омский р-н,,,Сибирский,0,97f9f79c-58f4-4d60-97c2-8597fc919456,8,Омская обл,05426864-466d-41a3-82c4-11e61cdc98ce,село Лузино,775312bd-f56f-460a-adcb-2db6cd37148d,ул Майорова,a13bbe63-9722-4a0c-b7b5-82e0835a0848,,,,,54.949482,73.03147,,,,,,54.948091,73.03155,,,,,,,,,,Майорова,97f9f79c-58f4-4d60-97c2-8597fc919456,18,
349,1524,1942,267 DOVATORA STR.         ROSTOV-ON-DO,"улица Доватора, 267, Ростов-на-Дону, Россия, 344090",47.23625,39.597846,0.0343074364496783,,,г Ростов-на-Дону,c1cfe4b9-f7c2-423c-abfa-6ed1c05a15c5,Южный,2,d4e9f8fe-ee13-42ca-8208-5416cd0913fc,8,Ростовская обл,f10763dc-63e3-48db-83e1-9c566fe3092b,,,ул Доватора,c6863f15-f1a7-4838-a0eb-a934d05c9e75,47.222531,39.718705,,,47.237682,39.61415,,,,,,,,,,,,,,,,,Доватора,d4e9f8fe-ee13-42ca-8208-5416cd0913fc,267,
350,1526,1942,23 AKSAYSKIY AV.          AKSAY       ,"Аксайский проспект, 23, Аксай, Ростовская область, Россия, 346720",47.290051,39.846535,0.0038057709789643,7f6fbe97-ebc2-4f09-9aa8-1ecab6adcdba,Аксайский р-н,г Аксай,9bebf626-3ee7-4e1b-9e91-569c9d402152,Южный,1,c788f4d8-0b9b-4167-8eeb-9437d32cb7f0,8,Ростовская обл,f10763dc-63e3-48db-83e1-9c566fe3092b,,,Аксайский пр-кт,3522cb25-6750-4209-9954-a01358462cc5,47.267554,39.875605,,,47.280137,39.83951,,,,,,,,,,,,,,,,,Аксайский,c788f4d8-0b9b-4167-8eeb-9437d32cb7f0,23,
5371,1528,1942,68 TSENTRALNAYA STR.      ZHELEZNODORO,"Центральная улица, 68, микрорайон Кучино, Балашиха, Московская область, Россия, 143981",55.751766,37.951314,0.0629400000947847,,,г Балашиха,27c5bc66-61bf-4a17-b0cd-ca0eb64192d6,Центральный,0,f06f5bfd-ecea-4c0b-858f-3ea304560182,8,Московская обл,29251dcf-00a1-4e34-98d4-5c47484a36d4,мкр Кучино,eed34ed6-149f-473d-ad79-a4d4b6065b88,ул Центральная,5151af79-6328-45d6-8c7f-617de0d99e4f,55.796339,37.938199,,,55.751386,37.951979,,,,,,55.752602,37.959399,,,,,,,,,,Центральная,f06f5bfd-ecea-4c0b-858f-3ea304560182,68,
5372,1529,1942,1A SVYATOOZERSKAYA STR.   MOSCOW      ,"Святоозёрская улица, 1А, Москва, Россия, 111675",55.714648,37.883572,0.0609233961558756,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,bc54e3a9-88dc-4159-b4a7-dda8f10704f7,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,ул Святоозерская,12501e2c-00ce-4b34-ab41-d3f3633f3700,55.75396,37.620393,55.75396,37.620393,55.713785,37.887875,Восточный,,Косино-Ухтомский р-н,,,,,Улица Дмитриевского,Некрасовская,0.6,Лухмановская,Некрасовская,1.3,Ухтомская,Ленинградско-Казанский,2.1,Святоозерская,bc54e3a9-88dc-4159-b4a7-dda8f10704f7,1А,0.6
4157,1530,1942,1A SVYATAOZERSKAYA STR.   MOSCOW      ,"Святоозёрская улица, 1А, Москва, Россия, 111675",55.714648,37.883572,0.0725631085419974,,,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,Центральный,0,bc54e3a9-88dc-4159-b4a7-dda8f10704f7,8,г Москва,0c5b2444-70a0-4932-980c-b4dc0d3f02b5,,,ул Святоозерская,12501e2c-00ce-4b34-ab41-d3f3633f3700,55.75396,37.620393,55.75396,37.620393,55.713785,37.887875,Восточный,,Косино-Ухтомский р-н,,,,,Улица Дмитриевского,Некрасовская,0.6,Лухмановская,Некрасовская,1.3,Ухтомская,Ленинградско-Казанский,2.1,Святоозерская,bc54e3a9-88dc-4159-b4a7-dda8f10704f7,1А,0.6
