id_0,id,atm_group,address,address_rus,lat,long,target,federal_district,region_with_type,area_with_type,city_with_type,city_area,city_district_with_type,capital_marker,settlement_with_type,street_with_type,house,nearest_metro_distance,metro_station_name_1,metro_line_name_1,metro_distance_1,metro_station_name_2,metro_line_name_2,metro_distance_2,metro_station_name_3,metro_line_name_3,metro_distance_3,locality_area,locality_population
1441,393.0,1942.0,5 POBEDY SQ.              LIPETSK     ,"площадь Победы, 5, Липецк, Россия, 398024",52.603187,39.571929,-0.0160672794325614,Центральный,Липецкая обл,,г Липецк,,,2.0,,пл Победы,5,,,,,,,,,,,233.131376,508573.0
1442,396.0,1942.0,90/1 LERMONTOVA STR       IRKUTSK     ,"улица Лермонтова, 90/1, Иркутск, Россия, 664074",52.263012,104.25928,-0.0323120417389288,Сибирский,Иркутская обл,,г Иркутск,,Свердловский р-н,2.0,,ул Лермонтова,,,,,,,,,,,,265.295695,623562.0
1443,398.0,1942.0,7 STROITELEY AVE          KUDROVO     ,"проспект Строителей, 7, Кудрово, Заневское городское поселение, Всеволожский район, Ленинградская область, Россия, 188691",59.917222,30.521996,-0.006070487885358,Северо-Западный,Ленинградская обл,Всеволожский р-н,г Кудрово,,,0.0,мкр Новый Оккервиль,пр-кт Строителей,,,,,,,,,,,,4.495937,41102.0
5191,399.0,1942.0,41A GRAZHDANSKIY AV.      S.-PETERBURG,"г Санкт-Петербург, пр-кт Гражданский, д 41 литера а",60.0113666,30.3979543,-0.0198535774633511,Северо-Западный,г Санкт-Петербург,,,,р-н Калининский,0.0,,пр-кт Гражданский,41,0.2,,,,,,,,,,2293.98675,5398064.0
5192,401.0,1942.0,25 INDUSTRIALNIY AV.      S.-PETERBURG,"Индустриальный проспект, 25, Санкт-Петербург, Россия, 195298",59.947023,30.477466,-0.0452874063701199,Северо-Западный,г Санкт-Петербург,,г Санкт-Петербург,,Красногвардейский р-н,0.0,,Индустриальный пр-кт,,2.7,Ладожская,Правобережная,2.7,Проспект Большевиков,Правобережная,3.1,Новочеркасская,Правобережная,4.2,2293.98675,5398064.0
3946,402.0,1942.0,33 KOMENDANTSKIY AV.      S.-PETERBURG,"г Санкт-Петербург, пр-кт Комендантский, д 33",60.0215048,30.2439658,-0.0093177076407743,Северо-Западный,г Санкт-Петербург,,,,р-н Приморский,0.0,,пр-кт Комендантский,33,1.7,,,,,,,,,,2293.98675,5398064.0
5193,403.0,1942.0,305 OBUKHOVSKOY OBORONY A S.-PETERBURG,"г Санкт-Петербург, пр-кт Обуховской Обороны, д 305",59.8408812,30.4839078,0.0592919661043001,Северо-Западный,г Санкт-Петербург,,,,р-н Невский,0.0,,пр-кт Обуховской Обороны,305,1.5,,,,,,,,,,2293.98675,5398064.0
5194,405.0,1942.0,64 SCHORSA STR.           BELGOROD    ,"улица Щорса, 64, Белгород, Россия",50.552504,36.569005,0.0416825718225698,Центральный,Белгородская обл,,г Белгород,,,2.0,,ул Щорса,,,,,,,,,,,,160.45006,394142.0
1444,406.0,1942.0,64 ARMII                  VOLGOGRAD   ,"улица 64-й Армии, 58, Волгоград, Россия, 400079",48.632259,44.429506,-0.0142804353339215,Южный,Волгоградская обл,,г Волгоград,,Кировский р-н,2.0,,ул 64-й Армии,58,,,,,,,,,,,861.555578,1008998.0
5195,407.0,1942.0,100B GAGARINA STR.        LIPETSK     ,"улица Гагарина, 100, Липецк, Россия, 398016",52.621653,39.576466,-0.0602655799300069,Центральный,Липецкая обл,,г Липецк,,,2.0,,ул Гагарина,100,,,,,,,,,,,233.131376,508573.0
3947,408.0,1942.0,2/1 EFIMOVA               OSINNIKI    ,"улица Ефимова, 2/1, Осинники, Кемеровская область, Россия, 652815",53.59132,87.332272,-0.0388119878097744,Сибирский,Кемеровская область - Кузбасс,,г Осинники,,,0.0,,ул Ефимова,2/1,,,,,,,,,,,38.245719,41673.0
187,411.0,1942.0,10 BABUSHKINA STR.        SANKT-PETERB,"улица Бабушкина, 10, Санкт-Петербург, Россия, 192029",59.89672,30.42345,0.0261850662216676,Северо-Западный,г Санкт-Петербург,,г Санкт-Петербург,,Невский р-н,0.0,,ул Бабушкина,,0.0,Елизаровская,Невско-Василеостровская,0.0,Ломоносовская,Невско-Василеостровская,2.4,Бухарестская,Фрунзенско-Приморская,3.4,2293.98675,5398064.0
5196,412.0,1942.0,84B POCHTOVAYA STR        BELGOROD    ,"Почтовая улица, 84, Белгород, Россия, 308013",50.585704,36.664711,-0.145001231474755,Центральный,Белгородская обл,,г Белгород,,,2.0,,ул Почтовая,84,,,,,,,,,,,160.45006,394142.0
1445,417.0,1942.0,308 KIROVA AVE            SAMARA      ,"проспект Кирова, 308, Самара, Россия, 443125",53.251908,50.218573,0.0827827518274322,Приволжский,Самарская обл,,г Самара,,,2.0,,пр-кт Кирова,308,4.8,Безымянка,Первая,4.8,,,,,,,543.719859,1156659.0
3948,418.0,1942.0,63 9-MAYA STR.            KRASNOYARSK ,"улица 9 Мая, 63, Красноярск, Россия, 660098",56.056282,92.91116,-0.0586157202484386,Сибирский,Красноярский край,,г Красноярск,,Советский р-н,2.0,,ул 9 Мая,63,,,,,,,,,,,0.0,1093771.0
3949,419.0,1942.0,52 MIRA AV.               KRASNOYARSK ,"проспект Мира, 52, Красноярск, Россия, 660049",56.012672,92.878596,0.0424036760103639,Сибирский,Красноярский край,,г Красноярск,,,2.0,,пр-кт Мира,52,,,,,,,,,,,0.0,1093771.0
1446,421.0,1942.0,14 KOPYLOVA STR.          KAZAN       ,"улица Копылова, 14, Казань, Республика Татарстан, Россия, 420127",55.857882,49.085789,-0.0359291450031747,Приволжский,Респ Татарстан,,г Казань,,Авиастроительный р-н,2.0,,ул Копылова,14,0.2,Авиастроительная,Центральная,0.2,Северный вокзал,Центральная,1.8,Яшьлек (Юность),Центральная,3.3,635.900158,1257391.0
3950,423.0,1942.0,NIZHEGORODSKAYA OBL       SAVASLEYKA  ,"село Саваслейка, городской округ Кулебаки, Нижегородская область, Россия",55.458634,42.323442,-0.0463158471870601,Приволжский,Нижегородская обл,,г Кулебаки,,,1.0,,ул Советская,,,,,,,,,,,,19.918824,31794.0
2671,424.0,1942.0,3 KOMMUNAROV              PETRA-DUBRAV,"улица Коммунаров, 3, посёлок городского типа Петра Дубрава, Волжский район, Самарская область, Россия, 443546",53.300315,50.367676,-0.0550035929187169,Приволжский,Самарская обл,Волжский р-н,,,,0.0,пгт Петра Дубрава,ул Коммунаров,3,,,,,,,,,,,53580.916689,3193514.0
3951,426.0,1942.0,65 GAZOVIKOV STR          TYUMEN      ,"улица Газовиков, 65, Тюмень, Россия, 625022",57.171591,65.557388,0.0125465496361093,Уральский,Тюменская обл,,г Тюмень,,,2.0,,ул Газовиков,65,,,,,,,,,,,472.867907,807271.0
188,427.0,1942.0,2-6 22-Y MKRN.            NAZAROVO    ,"22-й микрорайон, 2, Назарово, Красноярский край, Россия",56.0060986,90.4518243,-0.0730349103495651,Сибирский,Красноярский край,,г Назарово,,,0.0,мкр 22-й,,,,,,,,,,,,,86.425641,49748.0
3952,428.0,1942.0,55/1 GIMNAZICHESKAYA STR. KRASNODAR   ,"р.Бейсуг, Кавказский район, Краснодарский край, Россия",45.476084,40.393277,-0.0498819385356568,,,,,,,,,,,,,,,,,,,,,,
3953,429.0,1942.0,10 KOLKHOZNAYA STR.       USSURIYSK   ,"Колхозная улица, 10, Уссурийск, Приморский край, Россия, 692502",43.76378,132.011249,-0.145001231474755,Дальневосточный,Приморский край,,г Уссурийск,,,0.0,,ул Колхозная,10,,,,,,,,,,,135.707144,173640.0
2672,430.0,1942.0,4 MOSKATOVA STR           TAGANROG    ,"улица Москатова, 4, Таганрог, Ростовская область, Россия, 347924",47.263316,38.92004,-0.0775161057874957,Южный,Ростовская обл,,г Таганрог,,,0.0,,ул Москатова,4,,,,,,,,,,,85.530595,248643.0
189,431.0,1942.0,3 VZLETNAYA STR.          KRASNOYARSK ,"автодорога Красноярск-Железногорск, 20 км, Берёзовский район, Красноярский край, Россия",56.12978,93.332317,-0.110160567944237,,,,,,,,,,,,,,,,,,,,,,
190,434.0,1942.0,55B KRASNAYA STR.         NOVOVELICHKO,"Красная улица, 55Б, станица Нововеличковская, Динской район, Краснодарский край, Россия",45.275511,38.839919,0.0618753662075843,Южный,Краснодарский край,Динской р-н,,,,0.0,ст-ца Нововеличковская,ул Красная,55Б,,,,,,,,,,,14.639369,9169.0
3954,435.0,1942.0,16 VORONOVA STR.          KRASNOYARSK ,"улица Воронова, 16, микрорайон Зелёная Роща, Советский район, Красноярск, Россия, 660131",56.058805,92.953812,0.0613545980699189,Сибирский,Красноярский край,,г Красноярск,,Советский р-н,2.0,,ул Воронова,16,,,,,,,,,,,0.0,1093771.0
2673,436.0,1942.0,41 KARLA MARKSA STR.      KHABAROVSK  ,"улица Карла Маркса, 41, Хабаровск, Россия, 680000",48.482744,135.073534,-0.0740330575875317,Дальневосточный,Хабаровский край,,г Хабаровск,,Железнодорожный р-н,2.0,,ул Карла Маркса,41,,,,,,,,,,,389.085968,616372.0
1447,437.0,1942.0,2 KRAINYAYA STR.          KRASNOYARSK ,"автодорога Красноярск-Железногорск, 20 км, Берёзовский район, Красноярский край, Россия",56.12978,93.332317,0.0239048297887854,,,,,,,,,,,,,,,,,,,,,,
191,438.0,1942.0,103/2 KUBOVAYA STR.       NOVOSIBIRSK ,"Кубовая улица, 103/2, Новосибирск, Россия, 630066",55.128748,82.898601,0.0007007466601096,Сибирский,Новосибирская обл,,г Новосибирск,,Заельцовский р-н,2.0,,ул Кубовая,103/2,,,,,,,,,,,480.886137,1625631.0
192,440.0,1942.0,113 MIRA AV.              TOGLIATTI   ,"Самарская обл, г Тольятти, ул Мира, влд 113",53.5107844,49.4444678,-0.0829561645280578,Приволжский,Самарская обл,,г Тольятти,,р-н Центральный,0.0,,ул Мира,113,,,,,,,,,,,285.636733,699429.0
